Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Moving_Avg_20,Volatility
2025-01-16 00:00:00-05:00,425.56071106349873,426.34490420898106,421.2822749228641,421.4708557128906,15300000,0.0,0.0,,,
2025-01-17 00:00:00-05:00,430.9112808415576,431.29843952552403,425.03464825408395,425.8883361816406,26197500,0.0,0.0,1.0481105416596748,,
2025-01-21 00:00:00-05:00,427.04974598441896,427.74460185190514,422.4834247796493,425.3621826171875,26085700,0.0,0.0,-0.12354260958880037,,
2025-01-22 00:00:00-05:00,434.35587089419175,443.9947588601348,432.8072967513622,442.9326171875,27803800,0.0,0.0,4.130699739738097,,
2025-01-23 00:00:00-05:00,438.76331124507635,443.4785278251988,438.266972657695,443.4388122558594,18389300,0.0,0.0,0.11428263548833861,,
2025-01-24 00:00:00-05:00,441.9002090925553,443.37928850377745,438.16773293128523,440.8082580566406,15549500,0.0,0.0,-0.5932169504596629,,
2025-01-27 00:00:00-05:00,420.9051049056437,432.01316613773105,420.3988297966623,431.3778381347656,35647800,0.0,0.0,-2.139347380525536,,
2025-01-28 00:00:00-05:00,431.4175531471292,445.0966448918235,428.2211310848717,443.92529296875,23491700,0.0,0.0,2.908692502201382,,
2025-01-29 00:00:00-05:00,443.41896958220315,443.607580668921,437.1750216711049,439.09088134765625,23581400,0.0,0.0,-1.08901468280026,,
2025-01-30 00:00:00-05:00,415.7033987332922,419.7634446369454,410.1344944692085,411.9510803222656,54586300,0.0,0.0,-6.180907456354645,,
2025-01-31 00:00:00-05:00,415.911907348454,417.60937689111034,411.87170384291437,412.0205993652344,34161900,0.0,0.0,0.016875557873130553,,
2025-02-03 00:00:00-05:00,408.5859629677824,412.36806087424213,405.6674894234756,407.91094970703125,25679100,0.0,0.0,-0.9974379107584697,,
2025-02-04 00:00:00-05:00,409.66794472749183,410.8889485554991,406.7395349510832,409.35028076171875,20532100,0.0,0.0,0.35285423343531797,,
2025-02-05 00:00:00-05:00,409.33046130378085,410.7996042139957,407.39472859021873,410.2635803222656,16316700,0.0,0.0,0.22310954785407233,,
2025-02-06 00:00:00-05:00,410.9684054782215,415.1376622891217,410.9684054782215,412.77508544921875,16309800,0.0,0.0,0.6121686758011391,,
2025-02-07 00:00:00-05:00,413.4302096384315,415.58430218979566,405.1115698860282,406.7494812011719,22886800,0.0,0.0,-1.4597790565506807,,
2025-02-10 00:00:00-05:00,410.6804954197058,412.41768060214906,407.91094771202364,409.201416015625,20817900,0.0,0.0,0.6028120324117703,,
2025-02-11 00:00:00-05:00,406.64031711794166,409.4694230026259,406.30278019920314,408.4271240234375,18140600,0.0,0.0,-0.18922026216985355,,
2025-02-12 00:00:00-05:00,404.22806155020925,407.7421472112012,401.40886202523427,406.044677734375,19121700,0.0,0.0,-0.583322249901741,,
2025-02-13 00:00:00-05:00,404.01963601763975,407.99034497113007,403.38430804391083,407.5337219238281,23891700,0.0,0.0,0.36671929743337106,420.82615356445314,
2025-02-14 00:00:00-05:00,404.80385028408716,405.91564391864586,402.9078331667541,405.43914794921875,22758500,0.0,0.0,-0.5139633512342479,420.02456817626955,1.9890669948077435
2025-02-18 00:00:00-05:00,405.01228421128855,407.59325090478893,403.52326846051176,406.6402893066406,21423100,0.0,0.0,0.2962568768944518,419.06216583251955,1.9717701947806354
2025-02-19 00:00:00-05:00,404.89322664533626,412.4474864443749,404.66489995782183,411.7327575683594,24114200,0.0,0.0,1.2523275227847908,418.3806945800781,1.9988441705347075
2025-02-20 00:00:00-05:00,413.0755545581438,417.07410775463984,410.3402184035009,413.91107177734375,23508700,0.83,0.0,0.529060214166388,416.9296173095703,1.7388344259826216
2025-02-21 00:00:00-05:00,415.11458446579724,415.8207899827264,405.71499358869687,406.03326416015625,27524800,0.0,0.0,-1.9032609065903983,415.05933990478513,1.770334683852898
2025-02-24 00:00:00-05:00,406.3316636333371,407.1870631835248,397.1906661264377,401.845703125,26443700,0.0,0.0,-1.0313344754691145,413.1112121582031,1.775236973026247
2025-02-25 00:00:00-05:00,398.9612079589026,399.77684273234365,394.58467628789543,395.77825927734375,29387400,0.0,0.0,-1.5098939220880236,411.331233215332,1.7490285526904148
2025-02-26 00:00:00-05:00,395.8876811696496,401.4478696916858,392.1477210913464,397.5985107421875,19619000,0.0,0.0,0.4599169919457857,409.01489410400393,1.5818428793332118
2025-02-27 00:00:00-05:00,399.13027515598884,403.5764407452776,390.0788238664077,390.4368896484375,21127400,0.0,0.0,-1.8012192954097284,406.58219451904296,1.6027944306794641
2025-02-28 00:00:00-05:00,390.5662102627109,395.50970978817173,384.50868780557136,394.87310791015625,32845700,0.0,0.0,1.136219035479269,405.7282958984375,0.9625773269303094
2025-03-03 00:00:00-05:00,396.69339168929787,396.69339168929787,384.10089457458224,386.41845703125,23007700,0.0,0.0,-2.1411057652550802,404.4481887817383,1.0528684609389154
2025-03-04 00:00:00-05:00,381.3555708063787,390.48661254503907,378.9683745181786,386.53778076171875,29342900,0.0,0.0,0.03087940762080965,403.37953033447263,1.0428466574881943
2025-03-05 00:00:00-05:00,387.2639110911412,399.52818059067016,386.73673843465946,398.8816223144531,23433100,0.0,0.0,3.1934372698082303,402.85609741210936,1.294326715635001
2025-03-06 00:00:00-05:00,392.1775528184261,400.00558222724027,390.5860785359009,394.7736511230469,23304600,0.0,0.0,-1.0298722632470114,402.08160095214845,1.3070298477968991
2025-03-07 00:00:00-05:00,390.2280267594304,392.6947831487431,383.4841811851977,391.2127380371094,22034100,0.0,0.0,-0.9020138694179503,401.003483581543,1.3023208982741985
2025-03-10 00:00:00-04:00,383.7825787420743,384.3395902213564,375.20854809150063,378.13287353515625,32840100,0.0,0.0,-3.343414779278586,399.57265319824216,1.4530516951677033
2025-03-11 00:00:00-04:00,376.9790454259089,383.9417190881288,374.900193646485,378.42132568359375,30380200,0.0,0.0,0.07628327728841366,398.0336486816406,1.4395095271632266
2025-03-12 00:00:00-04:00,380.9079867475423,383.1658713736677,376.92931616803475,381.22625732421875,24253600,0.0,0.0,0.7412192311197163,396.67360534667966,1.460888617046488
2025-03-13 00:00:00-04:00,381.11688044146297,383.2653663209318,375.4373363609022,376.7502746582031,20473000,0.0,0.0,-1.1741013584510185,395.2088851928711,1.4721278118002434
2025-03-14 00:00:00-04:00,377.7548866940246,388.1491759928466,377.48633735073093,386.4880676269531,19952800,0.0,0.0,2.5846810536725773,394.15660247802737,1.6073540651425091
2025-03-17 00:00:00-04:00,384.6379840789578,390.61591588488574,383.5140048019888,386.6273193359375,22474300,0.0,0.0,0.03603001506342629,393.2160110473633,1.607350075273559
2025-03-18 00:00:00-04:00,385.0060336134189,385.3044217812384,379.06786623501773,381.4749450683594,19486900,0.0,0.0,-1.3326461969701775,391.9577438354492,1.620760566817336
2025-03-19 00:00:00-04:00,383.47421674907764,387.6020814133235,381.9523764633006,385.75201416015625,19185500,0.0,0.0,1.1211926620843915,390.65870666503906,1.6143753945926258
2025-03-20 00:00:00-04:00,383.68311164841384,389.70086948967395,381.2362375881449,384.7772521972656,18470500,0.0,0.0,-0.2526913475780157,389.20201568603517,1.6023333271729867
2025-03-21 00:00:00-04:00,381.1765391094654,389.65109658333733,380.7587653391681,389.1736755371094,39675900,0.0,0.0,1.1425892031657447,388.3590362548828,1.591854470020168
2025-03-24 00:00:00-04:00,393.2916146921325,393.2916146921325,387.7314257194749,390.9839782714844,21004500,0.0,0.0,0.46516577255040215,387.81595001220705,1.585870896201896
2025-03-25 00:00:00-04:00,391.8194783223531,394.2464393645113,390.5463049956332,393.0528564453125,15775000,0.0,0.0,0.5291465351021651,387.67967987060547,1.5574388916217463
